데이터 구분,개설년도,개설학기,개설대학,개설학과,이수구분,학년,과목코드,분반,과목명,학점,담당교수,강의시간(실제),강의실정보,수강정원,수강신청인원,꾸러미신청인원,비고
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,3,COMM0466,001,PR홍보론,3,김소정,"화 09:00 ~ 10:00,화 10:00 ~ 11:00,화 11:00 ~ 12:00",산격동 캠퍼스  사회과학대학,40,35,43,플립드러닝강좌 
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,3,COMM0539,001,소통과 철학,3,김상호,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  사회과학대학,70,69,100,
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,4,COMM0561,001,문화 간 커뮤니케이션,3,김상호,"수 16:30 ~ 18:00,수 18:00 ~ 19:30",산격동 캠퍼스  사회과학대학,70,70,121,원격강좌 
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,2,COMM0591,001,영상제작론,3,김연식,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  사회과학대학,20,20,36,플립드러닝강좌 
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,3,COMM0626,001,매체사회학,3,정정주,"월 09:00 ~ 10:00,월 10:00 ~ 11:00,월 11:00 ~ 12:00",산격동 캠퍼스  사회과학대학,40,37,43,플립드러닝강좌 
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,3,MECO0203,001,미디어 산업과 정보 경제,3,박찬경,"수 15:00 ~ 16:30,월 15:00 ~ 16:30",산격동 캠퍼스  사회과학대학,70,44,47,
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,2,MECO0205,001,TV 비평,3,최준석,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  사회과학대학,70,65,83,(영어) 
전공2,2025,2학기,사회과학대학,미디어커뮤니케이션학과,전공,2,MECO0206,001,한국 대중문화의 이해,3,최준석,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  사회과학대학,70,68,100,(영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0202,001,해석학2,3,도영해,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  자연과학대학,50,49,50,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0212,001,해석학2실습,1,도영해,"화 18:00 ~ 19:00,화 19:00 ~ 20:00",산격동 캠퍼스  자연과학대학,20,18,19,(한국어+영어) <b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0232,001,선형대수학2,3,배용주,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  자연과학대학,40,29,29,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0232,002,선형대수학2,3,박종육,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  자연과학대학,40,37,36,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,1,MATH0235,001,정수론,3,임정욱,"금 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  자연과학대학,40,51,53,(한국어+영어) 플립드러닝강좌 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0242,001,선형대수학2실습,1,박종육,"월 18:00 ~ 19:00,월 19:00 ~ 20:00",산격동 캠퍼스  자연과학대학,23,21,23,(한국어+영어) <b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,수학과,전공,1,MATH0292,001,집합과수리논리,3,김용국,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  자연과학대학,65,66,65,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,3,MATH0302,001,복소함수론2,3,김필수,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  자연과학대학,40,22,11,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,4,MATH0327,001,함수해석학개론,3,김성학,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  자연과학대학,30,6,6,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,3,MATH0332,001,현대대수학2,3,시거스 마크 할버,"금 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  자연과학대학,40,20,16,(영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,3,MATH0352,001,위상수학2,3,배용주,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  자연과학대학,40,17,13,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,3,MATH0372,001,미분기하학1,3,서애령,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  자연과학대학,40,28,23,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,3,MATH0382,001,미분기하학1실습,1,서애령,"수 13:00 ~ 14:00,수 14:00 ~ 15:00",산격동 캠퍼스  자연과학대학,20,6,7,(한국어+영어) <b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0408,001,수리계산론,3,도영해,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  자연과학대학,20,44,60,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,2,MATH0421,001,상미분방정식2,3,김필수,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  자연과학대학,40,29,29,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,3,MATH0427,001,수치해석학입문,3,김필수,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  자연과학대학,40,27,22,(한국어+영어) 
전공2,2025,2학기,자연과학대학,수학과,전공,4,MCIM0506,001,수리적빅데이터개론(캡스톤디자인),3,최하영,"월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  자연과학대학,30,22,24,(한국어+영어) <b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,화학과,전공,3,BIOC0432,001,생화학2,3,이규의,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  화학관,60,55,58,
전공2,2025,2학기,자연과학대학,화학과,전공,2,CHEM0204,001,유기화학2,3,이정규,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  화학관,70,43,49,(한국어+영어) 
전공2,2025,2학기,자연과학대학,화학과,전공,2,CHEM0205,001,물리화학1,3,조대흠,"수 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  화학관,70,66,62,
전공2,2025,2학기,자연과학대학,화학과,전공,3,CHEM0207,001,물리화학3,3,오주원,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  화학관,60,25,25,
전공2,2025,2학기,자연과학대학,화학과,전공,1,CHEM0211,001,화학연습 II,2,조대흠,"수 13:00 ~ 14:00,수 14:00 ~ 15:00",산격동 캠퍼스  자연과학대학,45,43,55,
전공2,2025,2학기,자연과학대학,화학과,전공,2,CHEM0233,001,분석화학실험,3,이규의,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  화학관,24,21,26,
전공2,2025,2학기,자연과학대학,화학과,전공,2,CHEM0233,002,분석화학실험,3,최상일,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  화학관,24,22,20,
전공2,2025,2학기,자연과학대학,화학과,전공,2,CHEM0233,003,분석화학실험,3,최상일,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00,금 18:00 ~ 19:00",산격동 캠퍼스  화학관,24,21,17,
전공2,2025,2학기,자연과학대학,화학과,전공,3,CHEM0333,002,무기화학실험,3,윤민영,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  화학관,20,20,20,
전공2,2025,2학기,자연과학대학,화학과,전공,3,CHEM0333,003,무기화학실험,3,백승민,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00,금 18:00 ~ 19:00",산격동 캠퍼스  화학관,20,20,22,
전공2,2025,2학기,자연과학대학,화학과,전공,3,CHEM0354,001,기기분석2,3,최상일,"수 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  화학관,60,47,44,
전공2,2025,2학기,자연과학대학,화학과,전공,3,CHEM0356,001,화학공학,3,여상도,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  화학관,65,61,65,
전공2,2025,2학기,자연과학대학,화학과,전공,4,CHEM0431,001,화학기기실험,3,김성환,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  화학관,30,30,30,(한국어+영어) 
전공2,2025,2학기,자연과학대학,화학과,전공,4,CHEM0454,001,유기합성,3,조창우,"금 13:30 ~ 15:00,수 13:30 ~ 15:00",산격동 캠퍼스  화학관,60,7,8,(한국어+영어) 
전공2,2025,2학기,자연과학대학,화학과,전공,4,CHEM0456,001,고체 및 재료화학,3,백승민,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  화학관,60,27,25,
전공2,2025,2학기,자연과학대학,화학과,전공,4,CHEM0459,001,화학연구 및 실험(종합설계),3,백승민,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  화학관,30,10,13,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,통계학과,전공,1,STAT0221,001,기초확률론,3,김명진,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  자연과학대학,61,64,61,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,1,STAT0221,002,기초확률론,3,김명진,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  자연과학대학,81,77,81,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,1,STAT0248,001,R 프로그래밍 및 실험,3,송명언,"금 09:00 ~ 10:00,수 09:00 ~ 10:00,금 10:00 ~ 11:00,수 10:00 ~ 11:00",산격동 캠퍼스  자연과학대학,50,44,22,(한국어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,1,STAT0248,002,R 프로그래밍 및 실험,3,송명언,"금 11:00 ~ 12:00,수 11:00 ~ 12:00,금 12:00 ~ 13:00,수 12:00 ~ 13:00",산격동 캠퍼스  자연과학대학,50,49,77,(한국어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,2,STAT0258,001,통계수학2,3,이효정,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  자연과학대학,53,52,53,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,2,STAT0341,001,표본조사설계 및 실험,3,김영민,"목 10:00 ~ 11:00,화 10:00 ~ 11:00,목 11:00 ~ 12:00,화 11:00 ~ 12:00",산격동 캠퍼스  자연과학대학,50,40,35,(한국어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,3,STAT0436,001,다변량자료분석 및 실험,3,송준모,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",산격동 캠퍼스  자연과학대학,61,56,61,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,3,STAT0512,001,빅데이터분석 및 실험,3,김영민,"목 15:00 ~ 16:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,화 16:00 ~ 17:00",산격동 캠퍼스  자연과학대학,50,19,30,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,4,STAT0513,001,GIS 공간자료 분석 및 실험,3,김용구,"목 10:00 ~ 11:00,화 10:00 ~ 11:00,목 11:00 ~ 12:00,화 11:00 ~ 12:00",산격동 캠퍼스  자연과학대학,50,27,29,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,4,STAT0521,001,비모수통계학,3,김명진,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  자연과학대학,50,35,36,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,3,STAT0545,001,시계열자료분석 및 실험(캡스톤디자인),3,송준모,"목 10:00 ~ 11:00,화 10:00 ~ 11:00,목 11:00 ~ 12:00,화 11:00 ~ 12:00",산격동 캠퍼스  자연과학대학,50,61,74,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,4,STAT0554,001,베이지안통계학,3,김용구,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  자연과학대학,50,26,28,(한국어+영어) 
전공2,2025,2학기,자연과학대학,통계학과,전공,3,STAT0632,001,범주형자료분석 및 실험,3,이효정,"수 10:00 ~ 11:00,월 10:00 ~ 11:00,수 11:00 ~ 12:00,월 11:00 ~ 12:00",산격동 캠퍼스  자연과학대학,59,54,59,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생물학과,전공,4,BIED0513,001,인체생리학,3,김은정,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  생물학관,40,39,31,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생물학과,전공,2,BIED0555,001,환경생물학,3,추연식,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  생물학관,40,14,17,
전공2,2025,2학기,자연과학대학,생물학과,전공,2,BIOL0244,001,식물보전학,3,최경수,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  생물학관,40,39,38,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생물학과,전공,2,BIOL0295,001,해부·형태학실험,2,"박진호,이영미","금 09:00 ~ 10:00,금 10:00 ~ 11:00,금 11:00 ~ 12:00,금 12:00 ~ 13:00",산격동 캠퍼스  생물학관,15,14,24,
전공2,2025,2학기,자연과학대학,생물학과,전공,2,BIOL0295,002,해부·형태학실험,2,"박진호,이영미","금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00,금 17:00 ~ 18:00",산격동 캠퍼스  생물학관,15,15,7,
전공2,2025,2학기,자연과학대학,생물학과,전공,3,BIOL0302,001,생리 · 생태학실험,2,"구정숙,배미정","금 09:00 ~ 10:00,금 10:00 ~ 11:00,금 11:00 ~ 12:00,금 12:00 ~ 13:00",산격동 캠퍼스  생물학관,15,11,12,
전공2,2025,2학기,자연과학대학,생물학과,전공,3,BIOL0378,001,기관발생학,3,정재창,"수 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  생물학관,40,39,36,
전공2,2025,2학기,자연과학대학,생물학과,전공,3,BIOL0380,001,식물호르몬학입문,3,김정회,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  생물학관,50,15,15,
전공2,2025,2학기,자연과학대학,생물학과,전공,4,BIOL0461,001,바이오캡스톤디자인,3,정재창,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  생물학관,40,69,54,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생물학과,전공,3,MBIO0403,001,유전체학,3,김언경,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  생물학관,40,21,18,(한국어+영어) 
전공2,2025,2학기,자연과학대학,물리학과,전공,2,PHYS0222,001,현대물리학,3,김봉재,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  제1과학관,80,75,73,
전공2,2025,2학기,자연과학대학,물리학과,전공,2,PHYS0226,001,고급수리물리,3,안창현,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  제1과학관,70,57,56,
전공2,2025,2학기,자연과학대학,물리학과,전공,2,PHYS0227,001,전기와 자기1,3,박정식,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  제1과학관,90,82,82,
전공2,2025,2학기,자연과학대학,물리학과,전공,3,PHYS0239,001,AI기반 전산물리,3,문창성,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),40,12,8,
전공2,2025,2학기,자연과학대학,물리학과,전공,3,PHYS0342,001,통계물리,3,파나요티스 베네타토스,"목 13:30 ~ 15:00,화 13:30 ~ 15:00",산격동 캠퍼스  제1과학관,60,21,25,(영어) 
전공2,2025,2학기,자연과학대학,물리학과,전공,3,PHYS0352,001,전공탐구프로젝트2,2,여준엽,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),40,34,31,
전공2,2025,2학기,자연과학대학,물리학과,전공,3,PHYS0431,001,현대광학,3,노창석,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  제1과학관,50,33,34,
전공2,2025,2학기,자연과학대학,물리학과,전공,4,PHYS0477,001,첨단물리종합설계,2,조명래,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),15,5,5,
전공2,2025,2학기,자연과학대학,물리학과,전공,4,PHYS0493,001,입자물리,3,안창현,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),40,24,16,
전공2,2025,2학기,자연과학대학,물리학과,전공,4,PHYS0499,001,반도체 및 디스플레이 물리,3,강경태,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),40,23,22,
전공2,2025,2학기,자연과학대학,물리학과,전공,4,PHYS0592,001,물리학특강,3,조현석,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  미래융합과학관(물리생명공학관),40,15,10,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,3,BIED0411,001,식물생리학,3,정선요,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),50,55,52,
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIED0522,001,생물화학 II,3,이대영,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,43,38,
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIED0522,002,생물화학 II,3,이동석,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,38,70,
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIED0522,003,생물화학 II,3,권오신,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,35,21,
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,BIOC0431,001,생화학1,3,이동건,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,29,14,
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,BIOC0431,002,생화학1,3,염은별,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,67,102,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,BIOC0431,003,생화학1,3,권오신,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,31,16,
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIOT0202,001,생명과학2,3,김사현,"금 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,47,49,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIOT0202,003,생명과학2,3,김상룡,"금 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,46,55,
전공2,2025,2학기,자연과학대학,생명공학부,전공,3,BIOT0208,001,첨단발생유전기술,3,류홍열,"수 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),70,59,67,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIOT0216,001,기초생명공학 탐구 및 실습,3,김사현,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),20,21,20,
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIOT0216,002,기초생명공학 탐구 및 실습,3,이동석,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),20,21,24,
전공2,2025,2학기,자연과학대학,생명공학부,전공,1,BIOT0216,003,기초생명공학 탐구 및 실습,3,이준영,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),20,24,29,
전공2,2025,2학기,자연과학대학,생명공학부,전공,3,BIOT0353,001,의학바이러스학,3,유지승,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),50,68,85,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0458,001,신경생물학 입문,3,이동석,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,8,6,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0458,002,신경생물학 입문,3,김상룡,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,23,26,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0491,001,천연물화학 및 실험,3,이대영,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),20,17,20,
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0594,002,생명공학 연구 및 실험(캡스톤디자인),3,"유지승,김주현,이동건","금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),12,14,25,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0594,003,생명공학 연구 및 실험(캡스톤디자인),3,"이대영,김경진,김사현","금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),12,13,12,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0594,004,생명공학 연구 및 실험(캡스톤디자인),3,류재웅,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),12,15,12,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0594,005,생명공학 연구 및 실험(캡스톤디자인),3,이상규,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),12,15,16,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0594,008,생명공학 연구 및 실험(캡스톤디자인),3,이현식,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),12,15,4,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,BIOT0594,009,생명공학 연구 및 실험(캡스톤디자인),3,권오신,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),12,14,3,<b>SU평가강좌</b> 
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,CHEM0204,003,유기화학2,3,이동석,"금 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,35,39,(한국어+영어) 플립드러닝강좌 
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,CHEM0204,004,유기화학2,3,이현식,"금 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,31,28,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,GENE0252,001,유전학2,3,김주현,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,41,35,
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,GENE0252,002,유전학2,3,이상규,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,27,13,
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,GENE0252,003,유전학2,3,김기범,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,50,79,
전공2,2025,2학기,자연과학대학,생명공학부,전공,3,GENE0611,001,효소학,3,김경진,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,36,53,
전공2,2025,2학기,자연과학대학,생명공학부,전공,3,GENE0611,002,효소학,3,최동규,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,31,14,
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,MBIO0231,001,세포생물학 1,3,유지승,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,58,59,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,MBIO0231,002,세포생물학 1,3,정선요,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,37,19,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,2,MBIO0231,003,세포생물학 1,3,이준영,"목 15:00 ~ 16:30,화 15:00 ~ 16:30",산격동 캠퍼스  미래융합과학관(물리생명공학관),30,54,83,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,MBIO0401,001,산업미생물학,3,김경진,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),50,52,41,
전공2,2025,2학기,자연과학대학,생명공학부,전공,4,MBIO0403,002,유전체학,3,김주현,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),50,48,43,(한국어+영어) 
전공2,2025,2학기,자연과학대학,생명공학부,전공,3,MBIO0531,001,항생물질학,3,이동건,"목 16:30 ~ 18:00,화 16:30 ~ 18:00",산격동 캠퍼스  미래융합과학관(물리생명공학관),50,17,15,
