데이터 구분,개설년도,개설학기,개설대학,개설학과,이수구분,학년,과목코드,분반,과목명,학점,담당교수,강의시간(실제),강의실정보,수강정원,수강신청인원,꾸러미신청인원,비고
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,2,SOFT0325,1,객체지향언어,3,서정훈,"수 09:00 ~ 10:30,목 10:30 ~ 12:00",상주캠퍼스 제5호관,35,19,20,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,2,SOFT0344,1,지능처리알고리즘,3,김성훈,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00",상주캠퍼스 제5호관,35,20,20,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,2,SOFT0345,1,데이터베이스개론,3,조형주,"월 13:30 ~ 15:00,화 15:00 ~ 16:30",상주캠퍼스 제5호관,35,20,18,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,1,SOFT0356,1,지능시스템 기초실습,3,김성훈,"목 09:00 ~ 10:30,목 10:30 ~ 12:00",상주캠퍼스 제5호관,35,31,20,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,4,SOFT0366,1,소프트웨어개발방법,3,송치양,"월 13:30 ~ 15:00,월 15:00 ~ 16:30",상주캠퍼스 제5호관,30,11,5,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,3,SOFT0368,1,소프트웨어개발환경,3,서정훈,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00",상주캠퍼스 제5호관,30,11,13,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,3,SOFT0371,1,컴퓨터통신,3,조형주,"화 10:30 ~ 12:00,수 15:00 ~ 16:30",상주캠퍼스 제5호관,30,13,12,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,4,SOFT0372,1,정보보안기술,3,손민영,"목 09:00 ~ 10:30,목 10:30 ~ 12:00",상주캠퍼스 제5호관,30,12,13,상주캠퍼스 
전공2,2024,2학기,과학기술대학,소프트웨어학과,전공,2,SOFT0411,1,웹프로그래밍1,3,송치양,"화 09:00 ~ 10:00,화 10:00 ~ 11:00,화 11:00 ~ 12:00,화 12:00 ~ 13:00",상주캠퍼스 제5호관,35,25,21,상주캠퍼스 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,1,AERO0214,1,공간정보학의이해,3,송아람,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",상주캠퍼스 제8호관,70,17,12,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,1,AERO0219,1,공간정보프로그래밍1,3,이강재,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",상주캠퍼스 제8호관,40,20,13,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,2,AERO0220,1,위성영상정보처리,3,송아람,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",상주캠퍼스 제8호관,70,22,21,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,2,AERO0221,1,디지털측량실습,3,정세정,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",상주캠퍼스 제8호관,70,23,16,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,2,AERO0222,1,지적측량학실습,3,백승렬,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",상주캠퍼스 제8호관,70,18,15,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,2,AERO0226,1,3차원GIS 및 실습,3,김혜정,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",상주캠퍼스 제8호관,50,25,28,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,2,AERO0233,1,측량조정계산론,3,정세정,"목 09:00 ~ 10:30,화 10:30 ~ 12:00",상주캠퍼스 제8호관,70,33,33,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,2,AERO0236,1,시스템분석설계,3,김혜정,"목 15:00 ~ 16:00,화 15:00 ~ 16:00,목 16:00 ~ 17:00,화 16:00 ~ 17:00",상주캠퍼스 제8호관,70,29,25,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,위치정보시스템학과,전공,1,AERO0250,1,공간정보시스템개론,3,김도균,"수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",상주캠퍼스 제8호관,70,21,17,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,스마트플랜트공학과,전공,1,PLEN0217,1,플랜트공업역학,3,임승현,"월 09:00 ~ 10:30,수 10:30 ~ 12:00",상주캠퍼스 제9호관,70,16,12,상주캠퍼스 
전공2,2024,2학기,과학기술대학,스마트플랜트공학과,전공,2,PLEN0253,1,신호 및 시스템공학,3,이봉락,"화 09:00 ~ 10:30,목 10:30 ~ 12:00",상주캠퍼스 제9호관,70,20,24,상주캠퍼스 
전공2,2024,2학기,과학기술대학,스마트플랜트공학과,전공,2,PLEN0254,1,마이크로컴퓨터 실습,3,서동준,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00",상주캠퍼스 제9호관,35,19,20,상주캠퍼스 
전공2,2024,2학기,과학기술대학,스마트플랜트공학과,전공,2,PLEN0269,1,플랜트재료역학 II,3,임승현,"화 13:00 ~ 14:00,화 14:00 ~ 15:00,화 15:00 ~ 16:00",상주캠퍼스 제9호관,70,10,13,상주캠퍼스 플립드러닝강좌 
전공2,2024,2학기,과학기술대학,스마트플랜트공학과,전공,1,PLEN0284,1,플랜트기초프로그래밍,3,이상원,"목 13:00 ~ 14:00,화 13:00 ~ 14:00,목 14:00 ~ 15:00,화 14:00 ~ 15:00",상주캠퍼스 제9호관,35,33,34,상주캠퍼스 
전공2,2024,2학기,과학기술대학,스마트플랜트공학과,전공,1,PLEN0285,1,플랜트 공학수학 II,3,이수헌,"수 13:30 ~ 15:00,월 13:30 ~ 15:00",상주캠퍼스 제9호관,70,23,22,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,2,AMSE0222,1,X-선회절 및 실험,3,"김혁종,김지수","금 09:00 ~ 10:00,금 10:00 ~ 11:00,금 11:00 ~ 12:00,금 12:00 ~ 13:00",상주캠퍼스 제2호관,40,23,21,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,2,AMSE0223,1,금속재료이론 및 실험,3,김지식,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",상주캠퍼스 제2호관,40,31,23,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,2,AMSE0232,1,재료공학Ⅱ,3,노종욱,"수 15:00 ~ 16:30,화 16:30 ~ 18:00","상주캠퍼스 제2호관, 상주캠퍼스 제3호관",40,24,22,상주캠퍼스 (한국어+영어) 플립드러닝강좌 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,2,AMSE0234,1,신소재전기화학2,3,이용희,"화 15:00 ~ 16:30,수 16:30 ~ 18:00",상주캠퍼스 제3호관,40,24,21,상주캠퍼스 신규 전임교원 담당 예정
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,2,AMSE0235,1,재료조직학 및 실험,3,최명식,"화 09:00 ~ 10:00,화 10:00 ~ 11:00,화 11:00 ~ 12:00,화 12:00 ~ 13:00",상주캠퍼스 제3호관,40,27,23,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,3,AMSE0323,1,박막재료,3,김민수,"금 10:30 ~ 12:00,월 13:30 ~ 15:00",상주캠퍼스 제2호관,30,10,4,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,3,AMSE0342,1,내화물공학,3,김혁종,"금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",상주캠퍼스 제2호관,30,20,14,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,3,AMSE0346,1,반도체재료 및 실험,3,노종욱,"화 09:00 ~ 10:00,화 10:00 ~ 11:00,화 11:00 ~ 12:00,화 12:00 ~ 13:00",상주캠퍼스 제2호관,30,21,13,상주캠퍼스 (한국어+영어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,4,AMSE0425,1,박막공학 및 실험,3,박상식,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",상주캠퍼스 제2호관,30,9,4,상주캠퍼스 (한국어+영어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,4,AMSE0432,1,비파괴공학,3,김지수,"목 10:00 ~ 11:00,목 11:00 ~ 12:00,목 12:00 ~ 13:00",상주캠퍼스 제2호관,30,13,11,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,4,CIME0318,1,분체공학,3,김혁종,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,목 16:00 ~ 17:00",상주캠퍼스 제2호관,30,23,19,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,2,CIME0351,1,재료열역학,3,김지수,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,목 16:00 ~ 17:00",상주캠퍼스 제2호관,40,29,26,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 신소재공학전공,전공,3,META0312,1,상변태,3,최명식,"월 15:00 ~ 16:30,화 16:30 ~ 18:00",상주캠퍼스 제3호관,30,20,15,상주캠퍼스 (한국어) 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,2,CHEM0503,2,분석화학,3,박수진,"금 13:30 ~ 15:00,목 13:30 ~ 15:00",상주캠퍼스 제7호관,30,21,16,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,3,CHME0233,1,열에너지전달,3,임창용,"수 10:30 ~ 12:00,월 10:30 ~ 12:00",상주캠퍼스 제7호관,30,20,20,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,3,CHME0235,1,물질단위조작,3,임미애,"목 09:00 ~ 10:30,금 10:30 ~ 12:00",상주캠퍼스 제7호관,30,20,18,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,3,CHME0236,1,화학반응공학 및 실험,3,임미애,"금 13:00 ~ 14:00,금 14:00 ~ 15:00,금 15:00 ~ 16:00,금 16:00 ~ 17:00",상주캠퍼스 제7호관,30,22,17,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,4,CHME0347,1,에너지 기기분석,3,김태욱,"수 10:30 ~ 12:00,화 10:30 ~ 12:00",상주캠퍼스 제7호관,30,7,5,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,4,CHME0348,1,환경과 석유화학에너지,3,박수진,"금 10:30 ~ 12:00,목 10:30 ~ 12:00",상주캠퍼스 제7호관,30,6,6,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,4,CHME0424,1,화공장치실무,3,이영세,"월 14:00 ~ 15:00,월 15:00 ~ 16:00,월 16:00 ~ 17:00,월 17:00 ~ 18:00",상주캠퍼스 제7호관,30,10,13,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,2,ECHE0202,1,화학공학양론,3,김상식,"목 09:00 ~ 10:00,목 10:00 ~ 11:00,목 11:00 ~ 12:00,목 12:00 ~ 13:00",상주캠퍼스 제7호관,30,29,25,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,2,ECHE0205,1,고분자 합성 및 물성,3,임창용,"수 13:30 ~ 15:00,화 13:30 ~ 15:00",상주캠퍼스 제7호관,30,30,23,상주캠퍼스 
전공2,2024,2학기,과학기술대학,에너지 신소재 · 화학공학부 에너지화학공학전공,전공,2,ECHE0206,1,에너지소재 기기분석,3,김상식,"수 09:00 ~ 10:30,화 09:00 ~ 10:30",상주캠퍼스 제7호관,30,30,28,상주캠퍼스 
전공2,2024,2학기,과학기술대학,나노신소재공학과,전공,1,AMSE0210,1,신소재공학개론,3,이용희,"목 10:30 ~ 12:00,화 10:30 ~ 12:00","상주캠퍼스 제2호관, 상주캠퍼스 제3호관",40,27,21,상주캠퍼스 신규 전임교원 담당 예정
전공2,2024,2학기,과학기술대학,에너지화학공학과,전공,1,ECHE0209,1,에너지화학공학입문 2,2,김상식,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00",상주캠퍼스 제7호관,40,30,27,상주캠퍼스 
전공2,2024,2학기,대학원,국어국문학과,전공,,GRAD0718,1,외국인을 위한 한국어논문작성법,3,이재섭,"수 12:00 ~ 13:30,수 13:30 ~ 15:00",산격동 캠퍼스  인문대학,30,4,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0000,1,학위논문연구 및 연구윤리 (국어국문학),3,김주현,"월 18:00 ~ 19:30,월 19:30 ~ 21:00",산격동 캠퍼스  인문대학,3,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0000,3,학위논문연구 및 연구윤리 (국어국문학),3,서혜은,"금 15:00 ~ 16:30,금 16:30 ~ 18:00",산격동 캠퍼스  인문대학,3,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0000,4,학위논문연구 및 연구윤리 (국어국문학),3,안미애,"수 18:00 ~ 19:30,수 19:30 ~ 21:00",산격동 캠퍼스  대학원동,3,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0708,1,국어사연구,3,안미애,"수 12:00 ~ 13:30,수 13:30 ~ 15:00",산격동 캠퍼스  인문한국진흥관,30,5,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0722,1,설화문학론,3,서혜은,"금 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  인문대학,30,1,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0727,1,향가및여요론,3,이상숙,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  인문한국진흥관,30,2,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0761,1,국어화용론연구 1,3,김진웅,"수 15:00 ~ 16:30,수 16:30 ~ 18:00",산격동 캠퍼스  인문대학,30,3,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0930,1,한국한문학연구,3,김종구,"월 12:00 ~ 13:30,월 13:30 ~ 15:00",산격동 캠퍼스  인문한국진흥관,30,2,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0945,1,한국현대소설구조연구,3,김주현,"화 12:00 ~ 13:30,화 13:30 ~ 15:00",산격동 캠퍼스  인문대학,30,2,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0960,1,지역문학연구,3,정우락,"목 12:00 ~ 13:30,목 13:30 ~ 15:00",산격동 캠퍼스  인문한국진흥관,30,1,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0970,1,한국현대작가론특강,3,박현수,"화 15:00 ~ 16:30,화 16:30 ~ 18:00",산격동 캠퍼스  인문대학,30,2,0,
전공2,2024,2학기,대학원,국어국문학과,전공,,KORL0971,1,국어정책론연구,3,김덕호,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  인문대학,30,4,0,
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,1,학위논문연구 및 연구윤리 (영어영문학),3,최재헌,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,1,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,2,학위논문연구 및 연구윤리 (영어영문학),3,허정애,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,2,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,3,학위논문연구 및 연구윤리 (영어영문학),3,김노주,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,1,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,4,학위논문연구 및 연구윤리 (영어영문학),3,박연옥,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,1,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,5,학위논문연구 및 연구윤리 (영어영문학),3,김영덕,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,1,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,6,학위논문연구 및 연구윤리 (영어영문학),3,손일권,"월 12:00 ~ 13:30,월 13:30 ~ 15:00",산격동 캠퍼스  대학원동,15,2,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,7,학위논문연구 및 연구윤리 (영어영문학),3,장종득,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,3,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,8,학위논문연구 및 연구윤리 (영어영문학),3,한재환,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,2,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,9,학위논문연구 및 연구윤리 (영어영문학),3,강진호,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,1,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,10,학위논문연구 및 연구윤리 (영어영문학),3,최태숙,"목 16:00 ~ 17:00,목 17:00 ~ 18:00,목 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,2,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,11,학위논문연구 및 연구윤리 (영어영문학),3,김희진,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,2,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,12,학위논문연구 및 연구윤리 (영어영문학),3,김동현,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,6,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0000,13,학위논문연구 및 연구윤리 (영어영문학),3,오동석,"월 16:00 ~ 17:00,월 17:00 ~ 18:00,월 18:00 ~ 19:00",산격동 캠퍼스  대학원동,15,1,0,(한국어) <b>SU평가강좌</b> 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0711,1,음운론 1,3,손일권,"수 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  대학원동,40,18,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0715,1,영어학 양적연구방법론 1,3,김동현,"월 09:00 ~ 10:30,월 10:30 ~ 12:00",산격동 캠퍼스  대학원동,40,10,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0748,1,응용언어학 1,3,장종득,"금 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  대학원동,40,20,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0759,1,전산언어학 1,3,오동석,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  인문한국진흥관,40,12,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0768,1,19세기 영국소설 연구 1,3,허정애,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  대학원동,40,3,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0775,1,현대미국희곡,3,김영덕,"월 13:00 ~ 14:00,월 14:00 ~ 15:00,월 15:00 ~ 16:00",산격동 캠퍼스  대학원동,40,4,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0917,1,음운론 연구방법론 2,3,김노주,"목 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  대학원동,20,3,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0963,1,20세기 영국소설 연구 2,3,한재환,"금 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  대학원동,20,9,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0967,1,19세기 미국소설 연구 2,3,박연옥,"금 09:00 ~ 10:30,금 10:30 ~ 12:00",산격동 캠퍼스  대학원동,20,1,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0982,1,문학이론 연구 2,3,강진호,"목 09:00 ~ 10:30,목 10:30 ~ 12:00",산격동 캠퍼스  인문한국진흥관,20,8,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0987,1,19세기 영미시 연구2,3,최태숙,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  대학원동,20,5,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0989,1,셰익스피어와 문화 2,3,김희진,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00",산격동 캠퍼스  인문한국진흥관,20,6,0,(한국어) 
전공2,2024,2학기,대학원,영어영문학과,전공,,ENGL0991,1,영미시 특강 1,3,최재헌,"수 09:00 ~ 10:30,수 10:30 ~ 12:00",산격동 캠퍼스  인문한국진흥관,40,3,0,(한국어) 
전공2,2024,2학기,대학원,독어독문학과,전공,,GERL0000,1,학위논문연구 및 연구윤리 (독어독문학),3,김미연,"수 16:00 ~ 17:00,수 17:00 ~ 18:00,수 18:00 ~ 19:00",산격동 캠퍼스  대학원동,5,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,독어독문학과,전공,,GERL0907,1,독일어형태론연구,3,김미연,"수 13:00 ~ 14:00,수 14:00 ~ 15:00,수 15:00 ~ 16:00",산격동 캠퍼스  대학원동,5,1,0,
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0000,1,학위논문연구 및 연구윤리 (중어중문학),3,장태원,"수 09:00 ~ 10:00,수 10:00 ~ 11:00,수 11:00 ~ 12:00",산격동 캠퍼스  대학원동,5,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0000,3,학위논문연구 및 연구윤리 (중어중문학),3,이혜정,"수 14:00 ~ 15:00,수 15:00 ~ 16:00,수 16:00 ~ 17:00",산격동 캠퍼스  대학원동,5,2,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0704,1,중국문학비평연구,3,안찬순,"월 17:00 ~ 18:00,월 18:00 ~ 19:00,월 19:00 ~ 20:00",산격동 캠퍼스  대학원동,25,6,0,
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0730,1,중국학술논쟁사,3,이세동,"수 15:00 ~ 16:00,수 16:00 ~ 17:00,수 17:00 ~ 18:00",산격동 캠퍼스  대학원동,25,5,0,
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0738,1,중국당대문학연구,3,이보람,"화 14:00 ~ 15:00,화 15:00 ~ 16:00,화 16:00 ~ 17:00",산격동 캠퍼스  인문한국진흥관,25,6,0,2024.2학기 연구년 교수 대체 강사 채용 후 입력
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0761,1,중국어학연구,3,이우철,"목 14:00 ~ 15:00,목 15:00 ~ 16:00,목 16:00 ~ 17:00",산격동 캠퍼스  인문한국진흥관,25,11,0,
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0869,1,한어통사론,3,장태원,"목 09:00 ~ 10:00,목 10:00 ~ 11:00,목 11:00 ~ 12:00",산격동 캠퍼스  인문한국진흥관,25,9,0,
전공2,2024,2학기,대학원,중어중문학과,전공,,CHIL0878,1,한어형태론,3,이혜정,"목 18:00 ~ 19:00,목 19:00 ~ 20:00,목 20:00 ~ 21:00",산격동 캠퍼스  인문한국진흥관,25,11,0,
전공2,2024,2학기,대학원,일어일문학과,전공,,JPNL0707,1,일본어어휘론연구,3,이자호,"화 09:00 ~ 10:30,화 10:30 ~ 12:00",산격동 캠퍼스  대학원동,10,1,0,
전공2,2024,2학기,대학원,일어일문학과,전공,,JPNL0756,1,일본근대문학연구방법론,3,조헌구,"수 10:00 ~ 11:00,수 11:00 ~ 12:00,수 12:00 ~ 13:00",산격동 캠퍼스  대학원동,20,4,0,
전공2,2024,2학기,대학원,일어일문학과,전공,,JPNL0844,1,일본사세미나,3,오수문,"목 15:00 ~ 16:30,목 16:30 ~ 18:00",산격동 캠퍼스  인문한국진흥관,20,2,0,
전공2,2024,2학기,대학원,일어일문학과,전공,,JPNL0851,1,일본매체연구,3,장유리,"월 13:30 ~ 15:00,월 15:00 ~ 16:30",산격동 캠퍼스  인문한국진흥관,20,4,0,
전공2,2024,2학기,대학원,일어일문학과,전공,,JPNL0917,1,일본어학연구1,3,이현진,"목 10:30 ~ 12:00,목 12:00 ~ 13:30",산격동 캠퍼스  대학원동,10,1,0,
전공2,2024,2학기,대학원,일어일문학과,전공,,JPNL0960,1,일본중세문학세미나,3,이준섭,"수 15:00 ~ 16:30,수 16:30 ~ 18:00",산격동 캠퍼스  대학원동,20,4,0,
전공2,2024,2학기,대학원,한문학과,전공,,KLCC0000,1,학위논문연구 및 연구윤리(한문학),3,정병호,"금 10:00 ~ 11:00,금 11:00 ~ 12:00,금 12:00 ~ 13:00",산격동 캠퍼스  인문대학,5,1,0,<b>SU평가강좌</b> 
전공2,2024,2학기,대학원,한문학과,전공,,KLCC0000,2,학위논문연구 및 연구윤리(한문학),3,강민구,"월 10:00 ~ 11:00,월 11:00 ~ 12:00,월 12:00 ~ 13:00",산격동 캠퍼스  인문대학,5,1,0,<b>SU평가강좌</b> 
